n_samples,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z
100092,2.44140625,-3.72314453125,1.03759765625,0.04443359375,0.01513671875,1.02197265625
100093,2.74658203125,-3.0517578125,0.8544921875,0.05078125,0.01806640625,1.025390625
100094,2.38037109375,-2.685546875,0.42724609375,0.0400390625,0.01806640625,1.025390625
100095,2.44140625,-2.0751953125,0.1220703125,0.0458984375,0.013671875,1.017578125
100096,2.25830078125,-1.953125,0.3662109375,0.046875,0.01513671875,1.01708984375
100097,2.3193359375,-1.708984375,0.1220703125,0.04248046875,0.01806640625,1.013671875
100098,2.197265625,-1.52587890625,-0.30517578125,0.0400390625,0.01611328125,1.02783203125
100099,2.01416015625,-1.40380859375,-0.244140625,0.04150390625,0.02099609375,1.03076171875
100100,1.40380859375,-1.3427734375,-0.30517578125,0.03662109375,0.02001953125,1.02783203125
100101,1.46484375,-1.220703125,-0.18310546875,0.04248046875,0.017578125,1.01953125
100102,1.220703125,-1.40380859375,-0.244140625,0.0439453125,0.013671875,1.015625
100103,1.28173828125,-1.03759765625,-0.54931640625,0.0400390625,0.015625,1.01904296875
100104,1.708984375,-0.91552734375,-0.48828125,0.0419921875,0.01806640625,1.0185546875
100105,1.40380859375,-1.46484375,-0.732421875,0.0458984375,0.0185546875,1.01904296875
100106,1.40380859375,-1.03759765625,-0.732421875,0.04833984375,0.02294921875,1.01708984375
100107,1.5869140625,-1.46484375,-0.18310546875,0.03564453125,0.02197265625,1.01708984375
100108,1.52587890625,-1.46484375,-0.67138671875,0.0458984375,0.01953125,1.02099609375
100109,1.46484375,-1.220703125,-0.732421875,0.04150390625,0.021484375,1.02587890625
100110,1.708984375,-1.40380859375,-0.6103515625,0.044921875,0.021484375,1.015625
100111,1.28173828125,-1.708984375,-0.67138671875,0.044921875,0.02197265625,1.01904296875
100112,1.40380859375,-1.5869140625,-0.9765625,0.04638671875,0.029296875,1.0166015625
100113,1.15966796875,-1.89208984375,-0.67138671875,0.0390625,0.0185546875,1.02294921875
100114,0.91552734375,-1.3427734375,-0.6103515625,0.04443359375,0.01904296875,1.01708984375
100115,0.9765625,-1.64794921875,-0.54931640625,0.04248046875,0.02099609375,1.01806640625
100116,1.220703125,-2.13623046875,-0.732421875,0.0439453125,0.02197265625,1.0244140625
100117,1.28173828125,-2.3193359375,-0.91552734375,0.044921875,0.01806640625,1.01953125
100118,0.91552734375,-2.62451171875,-0.67138671875,0.04052734375,0.0263671875,1.02392578125
100119,1.0986328125,-2.9296875,-0.54931640625,0.0439453125,0.0244140625,1.025390625
100120,1.15966796875,-3.41796875,-0.244140625,0.0478515625,0.02099609375,1.02490234375
100121,1.15966796875,-3.173828125,-0.3662109375,0.04736328125,0.01953125,1.013671875
100122,1.28173828125,-3.41796875,-0.18310546875,0.0478515625,0.02392578125,1.0234375
100123,0.8544921875,-3.173828125,-0.30517578125,0.0419921875,0.01318359375,1.01953125
100124,0.9765625,-3.72314453125,-0.244140625,0.04150390625,0.009765625,1.0224609375
100125,0.8544921875,-4.08935546875,0.06103515625,0.0439453125,0.0234375,1.0126953125
