n_samples,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z
156,-0.30517578125,0.42724609375,-0.42724609375,-0.029296875,-0.9306640625,0.478515625
157,-0.30517578125,0.42724609375,-0.48828125,-0.02783203125,-0.9287109375,0.48095703125
158,-0.42724609375,0.48828125,-0.42724609375,-0.02880859375,-0.927734375,0.47900390625
159,-0.48828125,0.48828125,-0.30517578125,-0.03125,-0.9296875,0.478515625
160,-0.48828125,0.42724609375,-0.3662109375,-0.02978515625,-0.9306640625,0.48046875
161,-0.42724609375,0.48828125,-0.3662109375,-0.02734375,-0.92822265625,0.48095703125
162,-0.244140625,0.42724609375,-0.3662109375,-0.0283203125,-0.927734375,0.47998046875
163,-0.1220703125,0.3662109375,-0.3662109375,-0.0302734375,-0.92822265625,0.47998046875
164,-0.1220703125,0.48828125,-0.3662109375,-0.0283203125,-0.9296875,0.4794921875
165,-0.244140625,0.54931640625,-0.3662109375,-0.02783203125,-0.9287109375,0.48046875
166,-0.30517578125,0.48828125,-0.3662109375,-0.02734375,-0.93017578125,0.478515625
167,-0.30517578125,0.42724609375,-0.3662109375,-0.02880859375,-0.9296875,0.47900390625
168,-0.54931640625,0.42724609375,-0.42724609375,-0.02978515625,-0.9296875,0.48095703125
169,-0.6103515625,0.42724609375,-0.3662109375,-0.0283203125,-0.9287109375,0.478515625
170,-0.6103515625,0.48828125,-0.3662109375,-0.02783203125,-0.9296875,0.4775390625
171,-0.6103515625,0.42724609375,-0.3662109375,-0.02734375,-0.92919921875,0.47998046875
172,-0.6103515625,0.30517578125,-0.3662109375,-0.0283203125,-0.931640625,0.4794921875
173,-0.42724609375,0.42724609375,-0.48828125,-0.029296875,-0.92919921875,0.47900390625
174,-0.30517578125,0.42724609375,-0.48828125,-0.0283203125,-0.93115234375,0.47900390625
175,-0.1220703125,0.3662109375,-0.42724609375,-0.02783203125,-0.9296875,0.4794921875
176,-0.1220703125,0.3662109375,-0.42724609375,-0.02880859375,-0.93017578125,0.47998046875
177,-0.06103515625,0.3662109375,-0.42724609375,-0.02783203125,-0.9296875,0.47802734375
178,-0.06103515625,0.42724609375,-0.42724609375,-0.02734375,-0.931640625,0.47900390625
179,-0.244140625,0.48828125,-0.42724609375,-0.02880859375,-0.9296875,0.47900390625
180,-0.30517578125,0.42724609375,-0.42724609375,-0.03076171875,-0.9287109375,0.47998046875
181,-0.3662109375,0.3662109375,-0.54931640625,-0.02978515625,-0.927734375,0.4794921875
182,-0.48828125,0.48828125,-0.42724609375,-0.0283203125,-0.927734375,0.47998046875
183,-0.42724609375,0.48828125,-0.42724609375,-0.02783203125,-0.92822265625,0.48046875
184,-0.48828125,0.48828125,-0.48828125,-0.029296875,-0.927734375,0.4765625
185,-0.54931640625,0.54931640625,-0.42724609375,-0.02734375,-0.93017578125,0.4775390625
186,-0.54931640625,0.48828125,-0.3662109375,-0.03271484375,-0.92919921875,0.47802734375
187,-0.54931640625,0.3662109375,-0.42724609375,-0.02978515625,-0.93212890625,0.478515625
188,-0.42724609375,0.3662109375,-0.48828125,-0.02734375,-0.93115234375,0.47607421875
189,-0.244140625,0.42724609375,-0.48828125,-0.02978515625,-0.93115234375,0.4794921875
190,-0.30517578125,0.30517578125,-0.42724609375,-0.0302734375,-0.93115234375,0.4814453125
191,-0.30517578125,0.42724609375,-0.42724609375,-0.03173828125,-0.9326171875,0.4775390625
192,-0.06103515625,0.42724609375,-0.48828125,-0.03125,-0.9306640625,0.47607421875
193,-0.1220703125,0.30517578125,-0.42724609375,-0.02880859375,-0.9296875,0.4794921875
194,-0.06103515625,0.3662109375,-0.42724609375,-0.02978515625,-0.9287109375,0.47900390625
195,-0.244140625,0.30517578125,-0.3662109375,-0.02880859375,-0.92822265625,0.47900390625
196,-0.42724609375,0.30517578125,-0.3662109375,-0.0283203125,-0.9287109375,0.478515625
197,-0.3662109375,0.3662109375,-0.42724609375,-0.0283203125,-0.93017578125,0.478515625
198,-0.48828125,0.30517578125,-0.30517578125,-0.0302734375,-0.9306640625,0.47900390625
199,-0.48828125,0.244140625,-0.3662109375,-0.03173828125,-0.93017578125,0.4794921875
200,-0.42724609375,0.1220703125,-0.3662109375,-0.02978515625,-0.9296875,0.48046875
201,-0.3662109375,0.18310546875,-0.3662109375,-0.02880859375,-0.9287109375,0.47802734375
202,-0.54931640625,0.30517578125,-0.3662109375,-0.02734375,-0.927734375,0.47802734375
203,-0.67138671875,0.30517578125,-0.42724609375,-0.02880859375,-0.93212890625,0.47705078125
204,-0.54931640625,0.42724609375,-0.3662109375,-0.029296875,-0.9306640625,0.47607421875
205,-0.30517578125,0.42724609375,-0.3662109375,-0.029296875,-0.931640625,0.4755859375
206,-0.06103515625,0.3662109375,-0.42724609375,-0.03125,-0.93359375,0.47705078125
207,-0.06103515625,0.30517578125,-0.48828125,-0.02880859375,-0.93115234375,0.47802734375
208,-0.06103515625,0.30517578125,-0.42724609375,-0.03125,-0.93017578125,0.47705078125
209,-0.06103515625,0.30517578125,-0.42724609375,-0.02880859375,-0.92919921875,0.4765625
210,0.0,0.3662109375,-0.42724609375,-0.0302734375,-0.9326171875,0.47607421875
211,0.06103515625,0.244140625,-0.54931640625,-0.029296875,-0.93115234375,0.4755859375
212,0.1220703125,0.18310546875,-0.54931640625,-0.02880859375,-0.9296875,0.47802734375
213,0.06103515625,0.18310546875,-0.42724609375,-0.02880859375,-0.93115234375,0.47900390625
214,0.0,0.244140625,-0.48828125,-0.0302734375,-0.9306640625,0.47802734375
215,0.0,0.244140625,-0.54931640625,-0.02978515625,-0.92919921875,0.4775390625
216,0.06103515625,0.244140625,-0.48828125,-0.03076171875,-0.9296875,0.47998046875
217,0.06103515625,0.18310546875,-0.48828125,-0.03125,-0.9296875,0.4794921875
218,0.06103515625,0.18310546875,-0.54931640625,-0.029296875,-0.93017578125,0.47705078125
219,0.18310546875,0.244140625,-0.48828125,-0.02978515625,-0.9296875,0.478515625
220,0.244140625,0.244140625,-0.48828125,-0.0302734375,-0.92822265625,0.4765625
221,0.1220703125,0.30517578125,-0.54931640625,-0.03076171875,-0.9287109375,0.47705078125
222,0.1220703125,0.42724609375,-0.54931640625,-0.029296875,-0.931640625,0.478515625
223,0.1220703125,0.42724609375,-0.54931640625,-0.03076171875,-0.92919921875,0.4775390625
224,0.06103515625,0.3662109375,-0.48828125,-0.03076171875,-0.92919921875,0.47802734375
225,-0.06103515625,0.3662109375,-0.48828125,-0.029296875,-0.92724609375,0.4794921875
226,-0.06103515625,0.3662109375,-0.54931640625,-0.029296875,-0.92919921875,0.47998046875
227,0.0,0.3662109375,-0.54931640625,-0.029296875,-0.93115234375,0.4775390625
228,0.0,0.3662109375,-0.6103515625,-0.0302734375,-0.9306640625,0.47900390625
229,0.0,0.3662109375,-0.54931640625,-0.03076171875,-0.9296875,0.4775390625
230,-0.06103515625,0.3662109375,-0.54931640625,-0.03173828125,-0.9296875,0.4794921875
231,0.0,0.3662109375,-0.6103515625,-0.03076171875,-0.93017578125,0.48095703125
232,0.1220703125,0.3662109375,-0.6103515625,-0.0283203125,-0.92919921875,0.47900390625
233,0.0,0.30517578125,-0.6103515625,-0.02978515625,-0.92919921875,0.47509765625
234,0.1220703125,0.30517578125,-0.54931640625,-0.0322265625,-0.9306640625,0.4775390625
235,0.18310546875,0.244140625,-0.54931640625,-0.029296875,-0.9306640625,0.4755859375
236,0.18310546875,0.244140625,-0.6103515625,-0.029296875,-0.9287109375,0.478515625
237,0.1220703125,0.30517578125,-0.54931640625,-0.03076171875,-0.9287109375,0.4814453125
238,0.06103515625,0.244140625,-0.48828125,-0.0283203125,-0.9287109375,0.48095703125
239,0.1220703125,0.48828125,-0.48828125,-0.02978515625,-0.92822265625,0.47998046875
240,0.1220703125,0.42724609375,-0.54931640625,-0.029296875,-0.93017578125,0.47802734375
241,0.06103515625,0.244140625,-0.42724609375,-0.029296875,-0.9306640625,0.478515625
242,0.0,0.3662109375,-0.48828125,-0.0283203125,-0.92822265625,0.4794921875
243,-0.18310546875,0.42724609375,-0.48828125,-0.02978515625,-0.9287109375,0.4814453125
244,-0.244140625,0.3662109375,-0.42724609375,-0.02978515625,-0.93017578125,0.47900390625
245,-0.244140625,0.3662109375,-0.3662109375,-0.03125,-0.93017578125,0.478515625
246,-0.244140625,0.30517578125,-0.3662109375,-0.0302734375,-0.927734375,0.4794921875
247,-0.3662109375,0.30517578125,-0.42724609375,-0.02978515625,-0.9296875,0.47607421875
248,-0.42724609375,0.3662109375,-0.42724609375,-0.03076171875,-0.92822265625,0.47802734375
249,-0.42724609375,0.3662109375,-0.48828125,-0.0302734375,-0.93017578125,0.478515625
250,-0.48828125,0.3662109375,-0.42724609375,-0.02880859375,-0.9306640625,0.47900390625
251,-0.48828125,0.3662109375,-0.42724609375,-0.02783203125,-0.9287109375,0.47900390625
252,-0.3662109375,0.244140625,-0.42724609375,-0.029296875,-0.92919921875,0.478515625
253,-0.3662109375,0.3662109375,-0.42724609375,-0.0302734375,-0.92919921875,0.47705078125
254,-0.30517578125,0.3662109375,-0.3662109375,-0.0302734375,-0.93017578125,0.47998046875
255,-0.244140625,0.42724609375,-0.48828125,-0.029296875,-0.92822265625,0.47802734375
256,-0.3662109375,0.3662109375,-0.48828125,-0.029296875,-0.9306640625,0.478515625
257,-0.42724609375,0.18310546875,-0.42724609375,-0.0302734375,-0.93017578125,0.4775390625
258,-0.3662109375,0.18310546875,-0.54931640625,-0.02978515625,-0.92822265625,0.47607421875
259,-0.244140625,0.18310546875,-0.54931640625,-0.029296875,-0.93017578125,0.47900390625
260,-0.244140625,0.30517578125,-0.54931640625,-0.02880859375,-0.9326171875,0.47802734375
261,-0.18310546875,0.18310546875,-0.48828125,-0.0302734375,-0.931640625,0.47509765625
262,-0.1220703125,0.1220703125,-0.48828125,-0.03125,-0.93017578125,0.4765625
263,-0.06103515625,0.244140625,-0.54931640625,-0.02734375,-0.93017578125,0.478515625
264,-0.06103515625,0.244140625,-0.48828125,-0.0302734375,-0.9296875,0.47705078125
265,-0.06103515625,0.18310546875,-0.54931640625,-0.03125,-0.92919921875,0.47705078125
266,0.0,0.30517578125,-0.48828125,-0.029296875,-0.92919921875,0.4765625
267,0.0,0.3662109375,-0.54931640625,-0.029296875,-0.92822265625,0.47900390625
268,0.0,0.3662109375,-0.48828125,-0.03076171875,-0.93017578125,0.47900390625
269,-0.06103515625,0.30517578125,-0.42724609375,-0.03076171875,-0.93115234375,0.478515625
270,0.0,0.30517578125,-0.48828125,-0.02783203125,-0.92919921875,0.4775390625
271,0.0,0.30517578125,-0.42724609375,-0.029296875,-0.9306640625,0.478515625
272,-0.06103515625,0.42724609375,-0.42724609375,-0.02978515625,-0.9306640625,0.47705078125
273,0.06103515625,0.48828125,-0.48828125,-0.029296875,-0.93017578125,0.4794921875
274,0.1220703125,0.42724609375,-0.48828125,-0.029296875,-0.9296875,0.4765625
275,0.18310546875,0.244140625,-0.48828125,-0.0302734375,-0.93017578125,0.4775390625
276,0.30517578125,0.18310546875,-0.48828125,-0.0302734375,-0.9296875,0.4775390625
277,0.1220703125,0.244140625,-0.48828125,-0.02734375,-0.927734375,0.478515625
278,-0.06103515625,0.30517578125,-0.42724609375,-0.02978515625,-0.92724609375,0.48046875
279,-0.18310546875,0.30517578125,-0.3662109375,-0.029296875,-0.92724609375,0.48095703125
280,-0.42724609375,0.3662109375,-0.3662109375,-0.029296875,-0.9296875,0.4794921875
281,-0.3662109375,0.42724609375,-0.42724609375,-0.02880859375,-0.9296875,0.47900390625
282,-0.48828125,0.30517578125,-0.30517578125,-0.02978515625,-0.9287109375,0.478515625
283,-0.54931640625,0.30517578125,-0.30517578125,-0.029296875,-0.9287109375,0.478515625
284,-0.48828125,0.42724609375,-0.42724609375,-0.02978515625,-0.92919921875,0.4794921875
285,-0.48828125,0.3662109375,-0.3662109375,-0.02978515625,-0.931640625,0.47900390625
286,-0.54931640625,0.30517578125,-0.30517578125,-0.0302734375,-0.9306640625,0.4794921875
287,-0.3662109375,0.244140625,-0.30517578125,-0.03076171875,-0.93115234375,0.47900390625
288,-0.42724609375,0.18310546875,-0.244140625,-0.03125,-0.92919921875,0.478515625
289,-0.42724609375,0.0,-0.30517578125,-0.03076171875,-0.9296875,0.47607421875
290,-0.18310546875,-0.1220703125,-0.244140625,-0.029296875,-0.93017578125,0.474609375
291,-0.18310546875,-0.1220703125,-0.30517578125,-0.02978515625,-0.9287109375,0.48046875
292,-0.1220703125,-0.1220703125,-0.18310546875,-0.029296875,-0.9306640625,0.4775390625
293,-0.18310546875,-0.1220703125,-0.244140625,-0.02978515625,-0.9306640625,0.4775390625
294,-0.18310546875,-0.06103515625,-0.244140625,-0.029296875,-0.92919921875,0.47705078125
295,-0.06103515625,0.0,-0.30517578125,-0.029296875,-0.93115234375,0.4775390625
296,-0.06103515625,0.0,-0.30517578125,-0.02978515625,-0.93017578125,0.4794921875
297,0.0,0.18310546875,-0.30517578125,-0.029296875,-0.92822265625,0.4765625
298,0.0,0.18310546875,-0.30517578125,-0.0302734375,-0.92724609375,0.47705078125
299,-0.06103515625,0.30517578125,-0.244140625,-0.0302734375,-0.93115234375,0.48095703125
300,0.0,0.30517578125,-0.30517578125,-0.03076171875,-0.931640625,0.4765625
301,0.0,0.42724609375,-0.30517578125,-0.03076171875,-0.9306640625,0.478515625
