n_samples,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z
57,7.9345703125,-3.72314453125,10.31494140625,-0.0166015625,-1.033203125,0.02001953125
58,8.4228515625,-2.13623046875,10.3759765625,-0.0205078125,-1.02978515625,0.0234375
59,8.30078125,-3.23486328125,8.72802734375,-0.03466796875,-1.03564453125,0.0
60,8.9111328125,0.67138671875,9.58251953125,-0.0009765625,-1.0244140625,0.0263671875
61,7.38525390625,3.5400390625,9.09423828125,-0.0654296875,-1.0302734375,0.0
62,8.1787109375,0.732421875,6.7138671875,-0.037109375,-1.03564453125,0.0458984375
63,7.14111328125,3.662109375,6.2255859375,-0.02880859375,-1.0302734375,0.0556640625
64,4.5166015625,5.06591796875,6.77490234375,-0.04052734375,-1.03125,0.05419921875
65,3.2958984375,4.08935546875,6.103515625,-0.05224609375,-1.0322265625,0.0419921875
66,2.685546875,1.03759765625,4.150390625,-0.041015625,-1.033203125,0.0439453125
67,2.01416015625,0.79345703125,3.0517578125,-0.0439453125,-1.02978515625,0.03759765625
68,1.46484375,-0.06103515625,1.8310546875,-0.03955078125,-1.0302734375,0.033203125
69,0.9765625,-0.3662109375,0.9765625,-0.04296875,-1.03271484375,0.0283203125
70,1.15966796875,-1.0986328125,0.244140625,-0.0380859375,-1.03662109375,0.03271484375
71,1.40380859375,-0.91552734375,-0.1220703125,-0.0283203125,-1.03515625,0.0341796875
72,1.52587890625,0.30517578125,-0.1220703125,-0.03271484375,-1.03857421875,0.0341796875
73,1.89208984375,1.03759765625,-0.30517578125,-0.0302734375,-1.03759765625,0.03125
74,2.38037109375,1.64794921875,-0.18310546875,-0.025390625,-1.0341796875,0.0361328125
75,2.5634765625,2.25830078125,0.0,-0.02783203125,-1.0322265625,0.0322265625
76,3.0517578125,1.28173828125,0.06103515625,-0.0283203125,-1.0322265625,0.0322265625
77,3.2958984375,0.67138671875,-0.06103515625,-0.02197265625,-1.033203125,0.0361328125
78,3.173828125,1.708984375,1.03759765625,-0.01025390625,-1.03076171875,0.04931640625
79,2.62451171875,3.84521484375,2.685546875,-0.02880859375,-1.0302734375,0.0517578125
80,2.86865234375,3.662109375,1.953125,-0.02880859375,-1.03466796875,0.048828125
81,3.173828125,1.708984375,2.50244140625,-0.01123046875,-1.0341796875,0.05078125
82,3.662109375,2.197265625,3.60107421875,-0.02880859375,-1.03271484375,0.03955078125
83,3.60107421875,2.50244140625,3.7841796875,-0.02001953125,-1.0283203125,0.0390625
84,3.0517578125,2.74658203125,5.126953125,-0.05078125,-1.029296875,0.03076171875
85,3.7841796875,-0.244140625,3.0517578125,-0.0166015625,-1.0341796875,0.044921875
86,3.173828125,1.3427734375,4.39453125,-0.02392578125,-1.0302734375,0.04736328125
87,2.3193359375,1.28173828125,6.4697265625,-0.0341796875,-1.03076171875,0.05712890625
88,2.5634765625,0.91552734375,5.06591796875,-0.0322265625,-1.02880859375,0.0634765625
89,1.708984375,0.48828125,5.0048828125,-0.01171875,-1.03125,0.064453125
90,0.48828125,1.953125,8.6669921875,-0.0419921875,-1.029296875,0.04541015625
91,0.244140625,1.40380859375,7.4462890625,-0.072265625,-1.0302734375,0.03564453125
92,0.732421875,0.42724609375,3.23486328125,-0.05615234375,-1.03515625,0.03076171875
93,0.732421875,-1.220703125,3.173828125,-0.0556640625,-1.0361328125,0.0380859375
94,0.67138671875,-0.91552734375,3.11279296875,-0.048828125,-1.0302734375,0.0439453125
95,0.42724609375,-0.06103515625,2.5634765625,-0.0380859375,-1.03271484375,0.05224609375
96,0.06103515625,0.91552734375,3.35693359375,-0.04052734375,-1.03564453125,0.04736328125
97,-0.244140625,1.77001953125,4.638671875,-0.05322265625,-1.03125,0.04443359375
98,0.06103515625,0.8544921875,3.72314453125,-0.048828125,-1.02685546875,0.0458984375
99,0.42724609375,0.48828125,1.953125,-0.04345703125,-1.02490234375,0.0439453125
100,0.30517578125,0.3662109375,1.15966796875,-0.05078125,-1.02880859375,0.03955078125
101,-0.06103515625,-0.79345703125,1.15966796875,-0.0546875,-1.03125,0.0361328125
102,-0.06103515625,-1.8310546875,1.15966796875,-0.0458984375,-1.03125,0.0380859375
103,-0.06103515625,-1.708984375,1.15966796875,-0.0478515625,-1.0302734375,0.0439453125
104,-0.1220703125,-2.197265625,0.91552734375,-0.05126953125,-1.029296875,0.03955078125
105,-0.1220703125,-3.662109375,0.6103515625,-0.04833984375,-1.0283203125,0.0390625
106,-0.3662109375,-5.126953125,0.48828125,-0.05078125,-1.02685546875,0.0341796875
107,-0.732421875,-7.8125,0.244140625,-0.05224609375,-1.0263671875,0.041015625
108,-1.220703125,-10.498046875,-0.42724609375,-0.05859375,-1.02783203125,0.04052734375
109,-1.64794921875,-12.5732421875,-1.03759765625,-0.05517578125,-1.0302734375,0.03515625
110,-1.8310546875,-13.12255859375,-1.5869140625,-0.05029296875,-1.03125,0.05078125
111,-2.01416015625,-12.26806640625,-1.89208984375,-0.04248046875,-1.0341796875,0.0546875
112,-1.8310546875,-10.25390625,-1.708984375,-0.04150390625,-1.03466796875,0.041015625
113,-1.46484375,-7.87353515625,-1.5869140625,-0.04150390625,-1.03466796875,0.0419921875
114,-1.220703125,-5.31005859375,-1.3427734375,-0.03955078125,-1.0361328125,0.048828125
115,-0.91552734375,-3.173828125,-1.220703125,-0.03564453125,-1.03271484375,0.05078125
116,-0.8544921875,-0.9765625,-1.0986328125,-0.0419921875,-1.03466796875,0.0478515625
117,-0.91552734375,-0.06103515625,-1.03759765625,-0.0478515625,-1.03564453125,0.04296875
118,-0.732421875,0.54931640625,-1.0986328125,-0.04345703125,-1.03515625,0.04541015625
119,-0.79345703125,1.15966796875,-1.28173828125,-0.04736328125,-1.02978515625,0.0439453125
120,-0.9765625,1.40380859375,-1.708984375,-0.05419921875,-1.03076171875,0.04150390625
121,-1.220703125,1.46484375,-2.13623046875,-0.04736328125,-1.02978515625,0.04296875
122,-1.5869140625,1.77001953125,-2.38037109375,-0.0419921875,-1.02978515625,0.04248046875
123,-1.708984375,1.708984375,-2.3193359375,-0.0400390625,-1.0302734375,0.0478515625
124,-1.89208984375,1.52587890625,-2.25830078125,-0.0400390625,-1.0322265625,0.048828125
125,-2.0751953125,1.40380859375,-2.13623046875,-0.0498046875,-1.03271484375,0.04345703125
126,-1.953125,0.0,-2.44140625,-0.044921875,-1.0302734375,0.0419921875
127,-2.13623046875,-0.732421875,-2.5634765625,-0.0390625,-1.029296875,0.04638671875
128,-2.86865234375,-0.54931640625,-2.38037109375,-0.0439453125,-1.03076171875,0.048828125
129,-3.11279296875,-1.46484375,-2.50244140625,-0.0361328125,-1.03125,0.0478515625
130,-3.11279296875,-1.46484375,-2.25830078125,-0.04345703125,-1.03173828125,0.0341796875
131,-2.685546875,-2.0751953125,-2.44140625,-0.04443359375,-1.03173828125,0.0322265625
132,-2.44140625,-2.5634765625,-2.62451171875,-0.041015625,-1.029296875,0.0322265625
133,-2.74658203125,-2.86865234375,-2.685546875,-0.0419921875,-1.0283203125,0.03466796875
134,-2.9296875,-3.90625,-2.74658203125,-0.037109375,-1.02783203125,0.04296875
135,-3.23486328125,-4.33349609375,-2.685546875,-0.04150390625,-1.0322265625,0.041015625
136,-2.9296875,-5.06591796875,-3.0517578125,-0.03125,-1.03369140625,0.04541015625
137,-2.99072265625,-4.82177734375,-2.5634765625,-0.037109375,-1.03369140625,0.04296875
138,-3.2958984375,-5.31005859375,-2.3193359375,-0.03857421875,-1.03369140625,0.04150390625
139,-3.23486328125,-5.2490234375,-2.01416015625,-0.0400390625,-1.0322265625,0.0322265625
140,-2.74658203125,-5.37109375,-2.01416015625,-0.0419921875,-1.0341796875,0.0283203125
141,-2.38037109375,-4.82177734375,-2.13623046875,-0.03515625,-1.033203125,0.03076171875
142,-2.38037109375,-3.35693359375,-1.708984375,-0.0263671875,-1.03173828125,0.03662109375
143,-2.3193359375,-2.25830078125,-1.0986328125,-0.0390625,-1.03515625,0.033203125
144,-1.52587890625,-3.5400390625,-0.9765625,-0.03271484375,-1.03369140625,0.03466796875
145,-1.15966796875,-2.9296875,-0.67138671875,-0.03515625,-1.033203125,0.03564453125
146,-0.91552734375,-2.25830078125,-0.42724609375,-0.03271484375,-1.03466796875,0.03466796875
147,-0.67138671875,-1.220703125,-0.30517578125,-0.03515625,-1.03369140625,0.029296875
148,-0.3662109375,-0.42724609375,-0.244140625,-0.0361328125,-1.03369140625,0.029296875
149,0.1220703125,0.91552734375,-0.18310546875,-0.0400390625,-1.037109375,0.02978515625
150,0.48828125,2.01416015625,-0.244140625,-0.0458984375,-1.03662109375,0.02978515625
151,1.03759765625,2.685546875,-0.48828125,-0.0361328125,-1.03466796875,0.03125
152,1.15966796875,4.33349609375,-0.42724609375,-0.02978515625,-1.0283203125,0.0458984375
153,0.79345703125,5.31005859375,-0.1220703125,-0.03271484375,-1.03271484375,0.04541015625
154,0.79345703125,5.79833984375,-0.06103515625,-0.0361328125,-1.03466796875,0.037109375
155,1.15966796875,5.92041015625,-0.244140625,-0.04541015625,-1.03515625,0.0322265625
156,1.3427734375,5.18798828125,-0.6103515625,-0.044921875,-1.029296875,0.0283203125
157,1.15966796875,4.33349609375,-1.03759765625,-0.04052734375,-1.0234375,0.03662109375
158,0.79345703125,3.96728515625,-1.5869140625,-0.03662109375,-1.0263671875,0.04150390625
159,0.30517578125,3.60107421875,-1.8310546875,-0.03759765625,-1.0302734375,0.0400390625
160,0.0,2.99072265625,-1.89208984375,-0.0458984375,-1.03076171875,0.03857421875
161,0.06103515625,2.0751953125,-2.25830078125,-0.046875,-1.03369140625,0.03466796875
162,0.244140625,1.220703125,-2.44140625,-0.0361328125,-1.03466796875,0.033203125
163,0.42724609375,1.64794921875,-2.25830078125,-0.03125,-1.03466796875,0.0341796875
164,0.67138671875,2.3193359375,-2.0751953125,-0.03759765625,-1.03466796875,0.03125
165,0.9765625,2.44140625,-1.953125,-0.0361328125,-1.033203125,0.0341796875
166,1.28173828125,2.74658203125,-1.953125,-0.0341796875,-1.03564453125,0.03515625
167,1.52587890625,3.72314453125,-1.708984375,-0.03125,-1.03369140625,0.03662109375
168,1.64794921875,4.08935546875,-1.52587890625,-0.0322265625,-1.033203125,0.03857421875
169,1.52587890625,4.57763671875,-1.15966796875,-0.037109375,-1.033203125,0.037109375
170,1.89208984375,3.90625,-1.0986328125,-0.03955078125,-1.03369140625,0.03271484375
171,1.8310546875,3.72314453125,-1.220703125,-0.0361328125,-1.0322265625,0.03662109375
172,2.0751953125,4.150390625,-1.3427734375,-0.04150390625,-1.03125,0.03662109375
173,1.89208984375,3.72314453125,-1.64794921875,-0.0400390625,-1.03369140625,0.04296875
174,1.46484375,3.90625,-1.64794921875,-0.03125,-1.03271484375,0.04296875
175,0.9765625,3.41796875,-1.40380859375,-0.0302734375,-1.0302734375,0.04833984375
176,0.54931640625,2.8076171875,-0.9765625,-0.02783203125,-1.02685546875,0.0517578125
177,-0.30517578125,1.953125,-0.732421875,-0.033203125,-1.03076171875,0.04833984375
178,-0.54931640625,0.79345703125,-0.732421875,-0.04150390625,-1.03173828125,0.04638671875
179,-0.79345703125,-0.42724609375,-0.9765625,-0.0439453125,-1.03369140625,0.037109375
180,-1.220703125,-0.6103515625,-1.0986328125,-0.03515625,-1.03466796875,0.03955078125
181,-1.15966796875,0.244140625,-0.9765625,-0.0341796875,-1.03662109375,0.0400390625
182,-0.79345703125,0.6103515625,-1.03759765625,-0.033203125,-1.0361328125,0.0322265625
183,-0.30517578125,1.15966796875,-1.220703125,-0.03125,-1.03076171875,0.033203125
184,-0.1220703125,2.50244140625,-1.220703125,-0.03515625,-1.033203125,0.02880859375
185,0.3662109375,3.2958984375,-1.40380859375,-0.03955078125,-1.0341796875,0.03466796875
186,0.54931640625,4.08935546875,-1.8310546875,-0.04345703125,-1.0361328125,0.03076171875
187,0.8544921875,3.72314453125,-2.25830078125,-0.03271484375,-1.0341796875,0.03662109375
188,0.79345703125,3.47900390625,-2.3193359375,-0.03125,-1.02978515625,0.044921875
189,0.30517578125,3.41796875,-2.197265625,-0.0380859375,-1.02783203125,0.03857421875
190,-0.18310546875,1.953125,-2.25830078125,-0.03271484375,-1.029296875,0.04345703125
191,-0.3662109375,0.91552734375,-2.25830078125,-0.02734375,-1.029296875,0.0498046875
192,-0.6103515625,0.79345703125,-2.197265625,-0.0244140625,-1.03271484375,0.0439453125
193,-0.54931640625,1.03759765625,-1.89208984375,-0.0263671875,-1.033203125,0.04345703125
194,-0.6103515625,1.46484375,-1.64794921875,-0.03662109375,-1.03564453125,0.03271484375
195,-0.3662109375,1.28173828125,-1.77001953125,-0.0361328125,-1.033203125,0.03125
196,-0.48828125,2.13623046875,-1.89208984375,-0.03466796875,-1.033203125,0.0302734375
197,-0.18310546875,2.38037109375,-2.13623046875,-0.03369140625,-1.0341796875,0.029296875
198,0.3662109375,2.50244140625,-2.5634765625,-0.02880859375,-1.0322265625,0.03271484375
199,0.67138671875,2.74658203125,-2.5634765625,-0.02734375,-1.03271484375,0.03857421875
200,0.79345703125,3.41796875,-2.38037109375,-0.02783203125,-1.03125,0.0400390625
201,0.79345703125,4.0283203125,-2.25830078125,-0.02978515625,-1.033203125,0.03759765625
202,1.220703125,4.150390625,-2.25830078125,-0.02734375,-1.033203125,0.03759765625
203,1.220703125,4.39453125,-2.13623046875,-0.0244140625,-1.033203125,0.0419921875
204,1.15966796875,4.638671875,-1.89208984375,-0.02685546875,-1.0341796875,0.04248046875
205,1.15966796875,4.33349609375,-1.708984375,-0.0263671875,-1.03125,0.0400390625
206,1.0986328125,4.150390625,-1.5869140625,-0.025390625,-1.02978515625,0.04150390625
207,1.03759765625,3.90625,-1.52587890625,-0.0283203125,-1.0283203125,0.0380859375
208,0.8544921875,3.23486328125,-1.40380859375,-0.03125,-1.02880859375,0.03955078125
209,0.732421875,2.62451171875,-1.46484375,-0.03173828125,-1.03125,0.0419921875
210,0.54931640625,1.953125,-1.46484375,-0.0244140625,-1.03173828125,0.04345703125
211,0.54931640625,2.197265625,-1.220703125,-0.02490234375,-1.0322265625,0.0400390625
212,0.42724609375,2.25830078125,-1.15966796875,-0.03076171875,-1.0361328125,0.03955078125
213,0.67138671875,1.953125,-1.28173828125,-0.0263671875,-1.03125,0.03955078125
214,0.79345703125,2.3193359375,-1.28173828125,-0.02490234375,-1.03173828125,0.037109375
215,0.9765625,2.44140625,-1.3427734375,-0.029296875,-1.0322265625,0.0400390625
216,0.8544921875,2.44140625,-1.3427734375,-0.0283203125,-1.03515625,0.04345703125
217,0.732421875,2.50244140625,-1.220703125,-0.0283203125,-1.0341796875,0.04541015625
218,0.8544921875,2.62451171875,-1.220703125,-0.02685546875,-1.03466796875,0.04248046875
219,0.8544921875,2.62451171875,-1.0986328125,-0.02587890625,-1.0341796875,0.04248046875
220,0.9765625,2.74658203125,-0.9765625,-0.0244140625,-1.03271484375,0.041015625
221,0.91552734375,3.0517578125,-0.9765625,-0.0283203125,-1.03076171875,0.03857421875
222,0.9765625,2.9296875,-0.9765625,-0.03076171875,-1.03173828125,0.0390625
223,0.9765625,2.5634765625,-1.15966796875,-0.029296875,-1.03369140625,0.04052734375
224,0.91552734375,2.13623046875,-1.28173828125,-0.02978515625,-1.0322265625,0.04248046875
225,0.732421875,1.46484375,-1.52587890625,-0.029296875,-1.0322265625,0.04296875
226,0.48828125,0.91552734375,-1.64794921875,-0.025390625,-1.02978515625,0.046875
227,0.244140625,0.54931640625,-1.52587890625,-0.02685546875,-1.0322265625,0.046875
228,0.06103515625,0.18310546875,-1.40380859375,-0.02587890625,-1.03125,0.04345703125
229,0.0,-0.244140625,-1.0986328125,-0.02880859375,-1.0322265625,0.041015625
230,0.0,-0.30517578125,-1.220703125,-0.02783203125,-1.033203125,0.0400390625
231,0.06103515625,0.244140625,-1.52587890625,-0.0302734375,-1.02880859375,0.0341796875
232,0.18310546875,-0.06103515625,-1.708984375,-0.03076171875,-1.03125,0.037109375
233,0.42724609375,-0.48828125,-2.01416015625,-0.02783203125,-1.03564453125,0.03955078125
234,0.54931640625,-0.48828125,-2.3193359375,-0.02490234375,-1.033203125,0.04052734375
235,0.6103515625,-0.244140625,-2.38037109375,-0.0205078125,-1.03125,0.04248046875
236,0.6103515625,0.244140625,-2.0751953125,-0.02001953125,-1.03125,0.041015625
237,0.54931640625,0.42724609375,-1.77001953125,-0.02294921875,-1.03271484375,0.0419921875
238,0.67138671875,0.3662109375,-1.8310546875,-0.0244140625,-1.0322265625,0.041015625
239,0.67138671875,-0.06103515625,-1.89208984375,-0.02587890625,-1.03173828125,0.04150390625
240,0.54931640625,-0.42724609375,-1.953125,-0.025390625,-1.03271484375,0.044921875
241,0.30517578125,-1.28173828125,-1.89208984375,-0.02490234375,-1.033203125,0.0458984375
242,0.30517578125,-1.220703125,-1.953125,-0.0234375,-1.0302734375,0.04541015625
243,0.18310546875,-1.28173828125,-1.953125,-0.01708984375,-1.0322265625,0.05419921875
244,0.1220703125,-1.03759765625,-1.8310546875,-0.0185546875,-1.033203125,0.05126953125
245,0.06103515625,-0.9765625,-1.5869140625,-0.02001953125,-1.02978515625,0.04296875
246,0.0,-1.0986328125,-1.28173828125,-0.01953125,-1.029296875,0.04296875
247,-0.06103515625,-1.0986328125,-1.0986328125,-0.01806640625,-1.02880859375,0.0419921875
248,0.0,-1.0986328125,-1.0986328125,-0.021484375,-1.02880859375,0.041015625
249,0.1220703125,-1.40380859375,-1.0986328125,-0.0224609375,-1.02880859375,0.04248046875
250,0.06103515625,-1.46484375,-0.9765625,-0.02099609375,-1.03125,0.04736328125
251,0.1220703125,-1.220703125,-0.67138671875,-0.01806640625,-1.0341796875,0.052734375
252,0.244140625,-0.48828125,-0.30517578125,-0.01611328125,-1.0322265625,0.0478515625
253,0.42724609375,0.1220703125,0.1220703125,-0.01806640625,-1.03271484375,0.04150390625
254,0.6103515625,0.8544921875,0.30517578125,-0.02294921875,-1.0341796875,0.04150390625
255,0.9765625,1.3427734375,0.42724609375,-0.0224609375,-1.037109375,0.04541015625
256,1.220703125,1.708984375,0.48828125,-0.0224609375,-1.037109375,0.04443359375
257,1.15966796875,1.77001953125,0.54931640625,-0.02490234375,-1.0322265625,0.046875
258,1.03759765625,1.3427734375,0.42724609375,-0.02490234375,-1.033203125,0.05029296875
259,0.8544921875,0.732421875,0.48828125,-0.02587890625,-1.0341796875,0.046875
260,0.6103515625,0.18310546875,0.42724609375,-0.02197265625,-1.03271484375,0.05078125
261,0.30517578125,0.0,0.42724609375,-0.0244140625,-1.0322265625,0.052734375
262,-0.18310546875,0.244140625,0.30517578125,-0.0244140625,-1.03271484375,0.052734375
263,-0.3662109375,0.30517578125,0.30517578125,-0.025390625,-1.03173828125,0.046875
264,-0.48828125,0.1220703125,0.18310546875,-0.025390625,-1.033203125,0.046875
265,-0.54931640625,0.30517578125,0.18310546875,-0.02490234375,-1.02978515625,0.0458984375
266,-0.67138671875,0.3662109375,0.18310546875,-0.02490234375,-1.0302734375,0.04541015625
267,-0.8544921875,0.244140625,0.0,-0.0244140625,-1.03076171875,0.0400390625
268,-0.79345703125,0.244140625,-0.06103515625,-0.02490234375,-1.0322265625,0.0439453125
269,-1.0986328125,0.48828125,-0.1220703125,-0.0224609375,-1.03271484375,0.048828125
270,-1.220703125,0.732421875,-0.06103515625,-0.0234375,-1.0302734375,0.04736328125
271,-1.28173828125,0.3662109375,0.0,-0.02490234375,-1.0341796875,0.0478515625
272,-1.220703125,0.1220703125,0.0,-0.02490234375,-1.03466796875,0.04443359375
273,-1.28173828125,0.1220703125,-0.06103515625,-0.02587890625,-1.03173828125,0.044921875
274,-1.40380859375,0.06103515625,-0.1220703125,-0.02685546875,-1.03125,0.04443359375
275,-1.52587890625,-0.30517578125,-0.1220703125,-0.025390625,-1.03125,0.04443359375
276,-1.64794921875,-0.732421875,-0.244140625,-0.02197265625,-1.03271484375,0.0458984375
277,-1.46484375,-1.0986328125,-0.1220703125,-0.0244140625,-1.0322265625,0.04443359375
278,-1.3427734375,-1.220703125,-0.1220703125,-0.0244140625,-1.03515625,0.04248046875
279,-1.15966796875,-1.03759765625,-0.18310546875,-0.0244140625,-1.03564453125,0.04248046875
280,-1.15966796875,-0.91552734375,0.0,-0.02490234375,-1.03662109375,0.03955078125
281,-1.03759765625,-0.91552734375,-0.06103515625,-0.02392578125,-1.033203125,0.03857421875
282,-0.732421875,-0.9765625,-0.244140625,-0.02587890625,-1.03125,0.037109375
283,-0.6103515625,-0.8544921875,-0.18310546875,-0.0263671875,-1.03369140625,0.03564453125
284,-0.48828125,-0.9765625,-0.3662109375,-0.02880859375,-1.03369140625,0.0361328125
285,-0.244140625,-0.91552734375,-0.6103515625,-0.02685546875,-1.03369140625,0.03955078125
286,-0.18310546875,-0.54931640625,-0.54931640625,-0.025390625,-1.0322265625,0.0419921875
287,-0.244140625,-0.42724609375,-0.6103515625,-0.02587890625,-1.03173828125,0.04296875
288,-0.244140625,-0.48828125,-0.6103515625,-0.02587890625,-1.03125,0.04296875
289,-0.18310546875,-0.30517578125,-0.6103515625,-0.02734375,-1.0322265625,0.041015625
290,-0.244140625,-0.48828125,-0.67138671875,-0.02490234375,-1.03271484375,0.041015625
291,-0.30517578125,-0.54931640625,-0.732421875,-0.02685546875,-1.033203125,0.04296875
292,-0.3662109375,-0.6103515625,-0.67138671875,-0.0263671875,-1.033203125,0.04296875
293,-0.42724609375,-0.732421875,-0.67138671875,-0.02392578125,-1.0341796875,0.0439453125
294,-0.6103515625,-0.9765625,-0.732421875,-0.025390625,-1.03271484375,0.0458984375
295,-0.8544921875,-1.28173828125,-0.732421875,-0.02685546875,-1.03369140625,0.0458984375
296,-0.9765625,-1.40380859375,-0.79345703125,-0.02490234375,-1.03369140625,0.0439453125
297,-1.0986328125,-1.5869140625,-0.8544921875,-0.02587890625,-1.033203125,0.0419921875
298,-1.220703125,-1.52587890625,-0.8544921875,-0.02783203125,-1.0361328125,0.04052734375
299,-1.15966796875,-1.28173828125,-0.91552734375,-0.02490234375,-1.03564453125,0.04052734375
300,-1.3427734375,-0.732421875,-0.91552734375,-0.02490234375,-1.03173828125,0.03759765625
301,-1.220703125,-0.732421875,-0.9765625,-0.0244140625,-1.0341796875,0.03857421875
302,-1.15966796875,-0.732421875,-1.03759765625,-0.0234375,-1.03271484375,0.0390625
303,-1.15966796875,-0.54931640625,-1.03759765625,-0.025390625,-1.0322265625,0.0380859375
